corridor,hs6,desc,recent_avg_usd,baseline_avg_usd,growth_pct,z_score,recent_months,score
CN->BR,841710,,276683,152860,81.0,0.45,"2026-05,2026-06,2026-07",2.4467990716668586
CN->BR,845921,,163933,104086,57.5,0.46,"2026-05,2026-06,2026-07",2.391874745187202
CN->BR,844621,,163422,86558,88.8,0.41,"2026-05,2026-06,2026-07",2.133065710673009
CN->BR,300242,,158905,78622,102.1,0.31,"2026-05,2026-06,2026-07",1.60133223547581
CN->US,310280,MIXTURES OF UREA AND AMMONIUM NITRATE IN SOLUTION,969776,0,NEW,,"2026-04,2026-05,2026-06",59860.726155951656
CN->US,030432,"CATFISH FILLETS, FRESH OR CHILLED",227122,0,NEW,,"2026-04,2026-05,2026-06",53557.242152657374
CN->US,292211,MONOETHANOLAMINE AND ITS SALTS,393025,2537,15390.7,102.79,"2026-04,2026-05,2026-06",279.72102723534687
CN->US,290532,"PROPYLENE GLYCOL (PROPANE-1,2-DIOL)",4288876,125135,3327.4,41.47,"2026-04,2026-05,2026-06",275.06973236545093
CN->US,950810,TRAVELING CIRCUSES AND TRAVELING MENAGERIES,272765,3191,8448.2,63.42,"2026-04,2026-05,2026-06",271.7894056039262
CN->US,853321,"FIXED RESISTORS, NESOI, PWR HAND CAP NOV 20 W",9166857,1453382,530.7,32.58,"2026-04,2026-05,2026-06",226.85807701882683
CN->US,722540,"FLT-RLD OTH ALLOY STL 600MM OM W, HT-RLD NT COILS",624998,18541,3270.9,22.41,"2026-04,2026-05,2026-06",129.86200503445443
CN->US,080510,"ORANGES, FRESH",115650,1767,6444.4,24.68,"2026-04,2026-05,2026-06",124.93499571674712
CN->US,840510,"PRODUCER GAS,WTR GAS,ACETYLENE GAS,WTR PRO GAS GEN",640693,19996,3104.2,12.9,"2026-04,2026-05,2026-06",74.92554217804417
CN->US,291533,N-BUTYL ACETATE,119455,11061,979.9,13.82,"2026-04,2026-05,2026-06",70.16184810389586
CN->US,390120,POLYETHYLENE HAVING A SPEC GRAVITY OF 0.94 OR MORE,759132,80794,839.6,11.12,"2026-04,2026-05,2026-06",65.36772260367958
CN->US,852351,SOLID-STATE NON-VOL SEMICONDUCTOR STORAGE DEVICES,38182860,14088188,171.0,8.46,"2026-04,2026-05,2026-06",64.16630759903356
CN->US,853670,"CONNECTORS FOR OPTICAL FIBERS, BUNDLES OR CABLES",7463995,3113110,139.8,8.96,"2026-04,2026-05,2026-06",61.55835336815311
CN->US,390729,"POLYETHERS, NESOI",9333690,2004123,365.7,7.79,"2026-04,2026-05,2026-06",54.282600129926514
CN->US,290219,"CYCLANES, CYCLENES AND CYCLOTERPENES NESOI",694559,119014,483.6,8.87,"2026-04,2026-05,2026-06",51.81681072683452
CN->US,850434,"TRANSFORMERS, NESOI, > 500 KVA",8496612,1705496,398.2,7.3,"2026-04,2026-05,2026-06",50.57321700956698
CN->US,284180,TUNGSTATES (WOLFRAMATES),19865340,3196719,521.4,6.88,"2026-04,2026-05,2026-06",50.227960156968194
CN->US,847321,PARTS OF ELECTRONIC CALCULATING MACHINES,969796,246406,293.6,8.01,"2026-04,2026-05,2026-06",47.96780604202223
CN->US,300439,HORMONES ETC. (NO ANTIBIOTICS CONTAINED) DOSAGE FM,268578743,26946221,896.7,5.26,"2026-04,2026-05,2026-06",44.36525741352901
CN->US,810199,"TUNGSTEN, WROUGHT, NESOI",4137461,1422653,190.8,6.47,"2026-04,2026-05,2026-06",42.84148626434379
CN->US,847160,"ADP INPUT OR OUTPUT UNITS, STORAGE OR NOT, NESOI",106789825,53025174,101.4,5.2,"2026-04,2026-05,2026-06",41.739454736853276
CN->US,291611,ACRYLIC ACID AND ITS SALTS,138827,12468,1013.5,7.9,"2026-04,2026-05,2026-06",40.64882146037377
CN->US,210500,"ICE CREAM AND OTHER EDIBLE ICE, WITH COCOA OR NOT",5140207,1291499,298.0,5.81,"2026-04,2026-05,2026-06",38.973030232361026
CN->US,611490,"OTHER GARMENTS OF OTHER TEXTILE MATERIALS, KNITTED",6533998,3530672,85.1,5.36,"2026-04,2026-05,2026-06",36.55143600807505
CN->US,720851,"FLT-HOT-ROLL IRN,NONALY ST,NOT COIL>10MM THK,NESOI",128668,15335,739.0,7.0,"2026-04,2026-05,2026-06",35.769280378274075
CN->US,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,653094461,438284671,49.0,3.87,"2026-04,2026-05,2026-06",34.13756887101992
CN->US,681512,FABRICS OF CARBON FIBERS FOR NON-ELECRTICAL USES,285158,48369,489.5,6.18,"2026-04,2026-05,2026-06",33.70086083863275
CN->US,190120,MIXES & DOUGHS FOR PREP OF BAKERS WARES HDG 1905,817385,173048,372.3,5.6,"2026-04,2026-05,2026-06",33.13821277583538
CN->US,843360,MACH FOR CLEAN/SORT/GRADING EGGS/FRUIT/AGR PRODUCE,602426,79103,661.6,5.64,"2026-04,2026-05,2026-06",32.616342051908084
CN->US,730210,RAILWAY OR TRAMWAY RAILS OF IRON OR STEEL,546309,89621,509.6,5.67,"2026-04,2026-05,2026-06",32.53896165654894
CN->US,841620,FURNACE BURNERS FOR PULVERIZED SOLID FUEL/GAS ETC,2581477,989270,160.9,5.02,"2026-04,2026-05,2026-06",32.15608635112584
CN->US,400912,"PIPE, NT REINFORCED/COMB. W/ MATERIALS W/ FITTINGS",3529481,1733523,103.6,4.9,"2026-04,2026-05,2026-06",32.09445031707343
CN->US,300215,"IMMUNOLOGICAL PRODUCTS, IN MEASURED DOESE/RTL SALE",135454736,42039666,222.2,3.85,"2026-04,2026-05,2026-06",31.268411462519964
CN->US,600641,"KNIT/CROCT FABS,ARTIF. FBRS, UNBLEACH/BLEACHED, NE",485391,121725,298.8,5.35,"2026-04,2026-05,2026-06",30.424074920484404
CN->US,854470,INSULATED OPTICAL FIBER CABLES WITH INDVULY SH FBR,64257053,25933695,147.8,3.9,"2026-04,2026-05,2026-06",30.421836476357196
CN->US,382499,"PRODUCTS AND RESIDUALS OF CHEMICAL INDUSTRY, NESOI",36270542,17200961,110.9,4.02,"2026-04,2026-05,2026-06",30.397080768404173
CN->US,291714,MALEIC ANHYDRIDE,321706,44600,621.3,5.44,"2026-04,2026-05,2026-06",29.971519919526468
CN->US,830590,BS METL LETTR A PAPER CLIPS OTH OFFC ARTIC A PARTS,2333978,1313607,77.7,4.69,"2026-04,2026-05,2026-06",29.865647061806314
CN->US,283529,"PHOSPHATES, NESOI",1461091,372836,291.9,4.79,"2026-04,2026-05,2026-06",29.540843027823474
CN->US,950829,"AMUSEMENT PARK RIDES, NESOI",2017787,864096,133.5,4.65,"2026-04,2026-05,2026-06",29.2969201848636
CN->US,841381,"PUMPS FOR LIQUIDS, NESOI",5761722,2646596,117.7,4.33,"2026-04,2026-05,2026-06",29.249130045640065
CN->US,520829,"WOV COT FAB, BL WEA NESOI NU 85% COT NOV 200 G/M2",181154,28154,543.4,5.49,"2026-04,2026-05,2026-06",28.85560479221943
CN->US,540769,"WOVEN FABRICS,85 PERCENT OR MORE POLYESTER, NESOI",557730,253030,120.4,4.96,"2026-04,2026-05,2026-06",28.495652932001335
CN->US,842959,"MECH SHOVELS, EXCAVATORS AND SHOVEL LOADERS NESOI",1298542,237728,446.2,4.64,"2026-04,2026-05,2026-06",28.3379921492933
CN->US,220210,"WATERS, INCL MINERAL & AERATED, SWEETND OR FLAVORD",701650,365895,91.8,4.84,"2026-04,2026-05,2026-06",28.315763280126134
CN->US,800110,"TIN, UNWROUGHT, NOT ALLOYED",447292,26407,1593.9,4.92,"2026-04,2026-05,2026-06",27.78964980960868
CN->US,850490,PTS FOR ELECT TRANSFORMERS STATIC CONVERTERS INDCT,46290394,27646628,67.4,3.56,"2026-04,2026-05,2026-06",27.282541956480877
CN->US,810194,"TUNGSTEN, UNWROUGHT,OBTAINED SIMPLY  BY SINTERING",5226378,1169724,346.8,4.05,"2026-04,2026-05,2026-06",27.24147111274729
CN->US,900110,"OPTICAL FIBERS, OPTICAL FIBER BUNDLES AND CABLES E",26506660,5174529,412.3,3.67,"2026-04,2026-05,2026-06",27.231745809476312
CN->US,740710,"BARS, RODS AND PROFILES OF REFINED COPPER",2599166,839964,209.4,4.24,"2026-04,2026-05,2026-06",27.203077483980568
CN->US,330290,"MIXTURES OF ODORIFEROUS SUBSTANCES, ETC. NESOI",481464,196790,144.7,4.76,"2026-04,2026-05,2026-06",27.055334334147865
CN->US,853230,VARIABLE OR ADJUSTABLE (PRE-SET) CAPACITORS,674563,324591,107.8,4.63,"2026-04,2026-05,2026-06",26.977679796815995
CN->US,940191,WOODEN PARTS OF SEATS,4721893,2431255,94.2,4.02,"2026-04,2026-05,2026-06",26.825223419499405
CN->US,610449,"WOMEN'S OR GIRLS' DRESSES OF TEXT MTRL NESOI, KNIT",1938300,1062526,82.4,4.26,"2026-04,2026-05,2026-06",26.807365192130572
CN->US,890312,INFLAT BOATS NOT FOR MOTOR UNLAD WT NOT OV 100 KG,1362682,463238,194.2,4.31,"2026-04,2026-05,2026-06",26.426236041872386
CN->US,830629,"STATUETTES A OTH ORNMNTS A PRTS, BS METL NT PM PLT",69901328,42668050,63.8,3.32,"2026-04,2026-05,2026-06",26.037197629698767
CN->US,491191,"PICTURES, DESIGNS AND PHOTOGRAPHS, PRINTED",61593982,33609178,83.3,3.34,"2026-04,2026-05,2026-06",26.00616448605682
CN->US,281530,PEROXIDES OF SODIUM OR POTASSIUM,221667,17833,1143.0,4.84,"2026-04,2026-05,2026-06",25.887625572213697
CN->US,320300,COLORING MATTER OF VEGETABLE OR ANIMAL ORIGIN,3202075,1458243,119.6,3.91,"2026-04,2026-05,2026-06",25.421808410279983
CN->US,721699,ANGLES SHAPES SECTIONS IRON/NONALLOY STEEL NESOI,3387178,1043966,224.5,3.88,"2026-04,2026-05,2026-06",25.318448495115113
CN->US,848520,MACHINES FOR ADD MANUF BY PLASTICS/RUBBER DEPOSIT,29879688,13529960,120.8,3.36,"2026-04,2026-05,2026-06",25.090374122758913
CN->US,847170,"AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.S.O.I",28899527,14323829,101.8,3.29,"2026-04,2026-05,2026-06",24.518311837847016
CN->US,852610,RADAR APPARATUS,1881907,836284,125.0,3.89,"2026-04,2026-05,2026-06",24.417112498800524
CN->US,292090,"ESTERS OF OTHER INORGANIC ACIDS, ETC NESOI",7703310,3946221,95.2,3.52,"2026-04,2026-05,2026-06",24.229362764680676
CN->US,400270,ETHYLENE-PROPYLENE-NONCONJUGATED DIENE RUBBER,322211,113318,184.3,4.36,"2026-04,2026-05,2026-06",24.021445175580865
CN->US,320611,"PIGMNTS/PREPS CONT =>80% TITANIUM DIOXIDE, DRY WT",5341882,3177483,68.1,3.49,"2026-04,2026-05,2026-06",23.503202569277143
CN->US,200979,"APPLE JUICE, NESOI,NT FORTIFIED W VITAMINS, UNFERM",15115048,5675400,166.3,3.27,"2026-04,2026-05,2026-06",23.458773932516458
CN->US,520852,"WOV COT FAB, PR PL WV NUN 85% COT OV100NOV200G/M2",799166,273034,192.7,3.94,"2026-04,2026-05,2026-06",23.284145201982838
CN->US,380130,CARBONACEOUS PASTES FOR ELECTRODES&SIMILAR PASTES,135265,8874,1424.3,4.52,"2026-04,2026-05,2026-06",23.211106292964885
CN->US,811269,"CADMIUM AND ARTICLES THEREOF, NESOI",230000,15000,1433.3,4.32,"2026-04,2026-05,2026-06",23.171578690400185
CN->US,848041,"MOLDS F METAL OR METAL CARBIDES,INJECT OR COMPRSSN",2774426,1222199,127.0,3.59,"2026-04,2026-05,2026-06",23.15513406617502
CN->US,640220,OTH FTWR W/UPPR STRAP ASSMB TO SOLE BY PLUG(ZORIS),7781916,2943511,164.4,3.35,"2026-04,2026-05,2026-06",23.09596996272429
CN->US,852910,ANTENNAS AND ANTENNA REFLECTORS AND PARTS,7661395,5538525,38.3,3.3,"2026-04,2026-05,2026-06",22.742088731137308
CN->US,810320,UNWROUGHT TANTALUM (BARS&RODS OBT BY SINTER.); PWD,7229430,2750925,162.8,3.3,"2026-04,2026-05,2026-06",22.664983409856536
CN->US,730729,STAINLESS STEEL TUBE OR PIPE FITTINGS NESOI,9220654,5801597,58.9,3.25,"2026-04,2026-05,2026-06",22.6378568885452
CN->US,390140,"ETHYLENE-ALPHA-OLEFIN COPOLY, SPC GRAVITY <0.94",110743,9701,1041.5,4.45,"2026-04,2026-05,2026-06",22.465788952927095
CN->US,847983,COLD ISOSTATIC PRESSES,253619,35630,611.8,4.15,"2026-04,2026-05,2026-06",22.453994819954833
CN->US,844190,"PTS OF MAC FR MAKE UP PAPER PULP,PAPER/PAPBRD,CUT",1847854,1135806,62.7,3.58,"2026-04,2026-05,2026-06",22.448787172036806
CN->US,480593,"PPR/PBRD,UNCT,RL/ST, WT 225 G/M2 OR MORE, NESOI",140464,30368,362.5,4.29,"2026-04,2026-05,2026-06",22.058510673633844
CN->US,285390,OTHER INORG CMPDS;LQ/CMPRSD AIR;AMALG EXC PREC MET,736403,223000,230.2,3.75,"2026-04,2026-05,2026-06",21.97386920736933
CN->US,291711,"OXALIC ACID, ITS SALTS AND ESTERS",413211,180807,128.5,3.91,"2026-04,2026-05,2026-06",21.971848121745186
CN->US,750512,"BARS, RODS AND PROFILES OF NICKEL ALLOYS",2344891,967787,142.3,3.45,"2026-04,2026-05,2026-06",21.955813292410404
CN->US,842122,BEVERAGE FILTERING OR PURIFYING MACH & APPARATUS,411741,98873,316.4,3.91,"2026-04,2026-05,2026-06",21.942252791836115
CN->US,760612,"ALUMINUM ALLOY RECT PLATES ETC, OVER .2 MM THICK",155489049,45777509,239.7,2.66,"2026-04,2026-05,2026-06",21.784057246331322
CN->US,160414,"TUNAS, SKIPJACK TUNA AND BONITO, PREP OR PRESERVED",153563,35464,333.0,4.17,"2026-04,2026-05,2026-06",21.62452338983058
CN->US,843780,"MACH F MILLING OR WORKING CEREALS & VEG, EXC FARM",373920,77345,383.4,3.87,"2026-04,2026-05,2026-06",21.566362998486074
CN->US,271113,"BUTANES, LIQUEFIED",144327,55885,158.3,4.15,"2026-04,2026-05,2026-06",21.43593833662528
CN->US,750400,NICKEL POWDERS AND FLAKES,259410,39822,551.4,3.9,"2026-04,2026-05,2026-06",21.09111405123609
CN->US,851830,HEAD-EAR-PHONES & COMBINED MICROPHONE/SPEAKER SETS,137452509,80084977,71.6,2.58,"2026-04,2026-05,2026-06",20.99324054177007
CN->US,842220,MACH FOR CLEAN OR DRY BOTTLES OR OTHER CONTAINERS,304672,86294,253.1,3.82,"2026-04,2026-05,2026-06",20.965777440821874
CN->US,261800,GRANULATED SLAG FR IRON OR STEEL MANUFACTURE,3794171,1235363,207.1,3.18,"2026-04,2026-05,2026-06",20.90700677387886
CN->US,291612,ESTERS OF ACRYLIC ACID,1148003,455420,152.1,3.44,"2026-04,2026-05,2026-06",20.855165716021002
CN->US,902910,"REVOLUTION COUNTERS, PRODUCTION COUNTERS, ETC",658022,332757,97.7,3.54,"2026-04,2026-05,2026-06",20.596510924350387
CN->US,700600,"GLS OF 7003-5 BNT,EDG WKD, ENGR,DRL,ENML OTHR ETC",1623116,679975,138.7,3.27,"2026-04,2026-05,2026-06",20.30777241005715
CN->US,480300,TOILET ETC HSHLD/SANTRY STOCK PAPER ROLL OR SHEETS,321451,120318,167.2,3.68,"2026-04,2026-05,2026-06",20.262731347183017
CN->US,660191,UMBRELLAS HAVING A TELESCOPIC SHAFT,10662550,6568257,62.3,2.88,"2026-04,2026-05,2026-06",20.23281081725592
CN->US,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,213159467,176128459,21.0,2.4,"2026-04,2026-05,2026-06",19.972525048597067
CN->US,700719,"TOUGHNED SAFETY GLASS, NOT FOR VEHICULAR USE",34840813,19370816,79.9,2.64,"2026-04,2026-05,2026-06",19.930626029960735
CN->US,291739,"AROMATIC POLYCARBOXYLIC ACIDS, ANHYDRIDE ETC NESOI",4770056,2354100,102.6,2.97,"2026-04,2026-05,2026-06",19.852673667162424
CN->US,854620,ELECTRICAL INSULATORS OF CERAMICS,7078220,4004664,76.7,2.89,"2026-04,2026-05,2026-06",19.77389267357344
CN->US,900630,"CAMERAS FOR UNDERWATER, AERIAL SURVEY, MEDICAL ETC",196829,38144,416.0,3.71,"2026-04,2026-05,2026-06",19.6632162737191
CN->US,580710,"TEXTILE LABELS, BADGES ETC, NOT EMBROIDERED, WOVEN",802074,499241,60.7,3.3,"2026-04,2026-05,2026-06",19.505213520254756
CN->US,853529,AUTO CIRCT BREAKER VOLTAGE 72.5 KV OR MORE,383025,86100,344.9,3.48,"2026-04,2026-05,2026-06",19.446736333539754
CN->US,851290,PT ELECT LGHTNG/SGNLNG EQ WNDSHIELD WPR DFRSTR ETC,12960196,8006399,61.9,2.68,"2026-04,2026-05,2026-06",19.0643442198501
CN->US,810399,"ARTICLES OF TANTALUM, NESOI",7362242,3124333,135.6,2.76,"2026-04,2026-05,2026-06",18.963988995937395
CN->US,293629,"VITAMINS AND THEIR DERIVATIVES, UNMIXED, NESOI",17765830,11129956,59.6,2.6,"2026-04,2026-05,2026-06",18.86314652688036
CN->US,730810,BRIDGES AND BRIDGE SECTIONS OF IRON OR STEEL,1086080,218633,396.8,3.11,"2026-04,2026-05,2026-06",18.791321338309317
CN->US,292023,TRIMETHYL PHOSPHITE,259109,25607,911.9,3.45,"2026-04,2026-05,2026-06",18.685285694105463
CN->US,610819,"W/G SLIPS AND PETTICOATS OF TEXTILE MAT NESOI, KT",308176,124708,147.1,3.39,"2026-04,2026-05,2026-06",18.591678044481913
CN->US,610891,"W/G NEGLIGEES BATHROBES & SIMILAR ART COTTON, KNIT",1430045,930989,53.6,3.01,"2026-04,2026-05,2026-06",18.51670755315195
CN->US,330190,"CONCENTRATES ETC OF ESSENTIAL OILS, NESOI",689060,231051,198.2,3.16,"2026-04,2026-05,2026-06",18.455584927102645
CN->US,293040,METHIONINE,910002,225110,304.2,3.01,"2026-04,2026-05,2026-06",17.942554872553096
CN->US,732391,TBL KTCHN OTH HH ARTCLS A PTS CST IRN NT ENMLD,8445384,6067306,39.2,2.57,"2026-04,2026-05,2026-06",17.781360627301034
CN->US,381231,MIXS OF OLIGOMERS OF TMQ,732740,359678,103.7,3.02,"2026-04,2026-05,2026-06",17.682884789463003
CN->US,853530,ISOLATING SWITCH & MAKE-&-BREAK SWTCH VOLT > 1000V,919841,278917,229.8,2.95,"2026-04,2026-05,2026-06",17.612889675651513
CN->US,291412,BUTANONE,119425,11492,939.2,3.47,"2026-04,2026-05,2026-06",17.597665789482242
CN->US,853669,ELECT PLUGS & SOCKETS F VOLTAGE NOT OVER 1000 V,59884067,47497313,26.1,2.26,"2026-04,2026-05,2026-06",17.558075423230513
CN->US,721050,FR IOS NA 600MM AO W CTD/PLTD W CRO OR CR AND CRO,4204728,2395702,75.5,2.64,"2026-04,2026-05,2026-06",17.487054247030756
CN->US,900220,FILTERS & PARTS & ACCESSORIES FOR INSTR & APPRATUS,1416730,824110,71.9,2.83,"2026-04,2026-05,2026-06",17.42689103366567
CN->US,902480,"MACHINE&APPLIANCE,TEST HARDNESS,STRENGTH,ETC,NESOI",998976,461744,116.3,2.9,"2026-04,2026-05,2026-06",17.405955932518605
CN->US,853939,DISCHARGE LAMPS EX ULTRVILT FLURSCNT HT CTHDE LAMP,946845,463770,104.2,2.91,"2026-04,2026-05,2026-06",17.40026405887094
CN->US,842129,FILTER/PURIFY MACHINE & APPARATUS FOR LIQUID NESOI,12863215,8846048,45.4,2.44,"2026-04,2026-05,2026-06",17.353702089616213
CN->US,847730,BLOW-MOLDING MACHINES FOR WORKING RUB OR PLASTIC,661535,220231,200.4,2.97,"2026-04,2026-05,2026-06",17.287679035641837
CN->US,611420,"OTHER GARMENTS OF COTTON, KNITTED OR CROCHETED",6256874,4215787,48.4,2.53,"2026-04,2026-05,2026-06",17.228027952837962
CN->US,730721,"PIPE OR TUBE FITTINGS NESOI, ST STEEL FLANGES",969379,623966,55.4,2.85,"2026-04,2026-05,2026-06",17.069601681841203
CN->US,940110,SEATS OF A KIND USED FOR AIRCRAFT,1822851,473124,285.3,2.7,"2026-04,2026-05,2026-06",16.914288674794882
CN->US,840390,PARTS FOR CENTRAL HEATING BOILERS,2105189,1349350,56.0,2.67,"2026-04,2026-05,2026-06",16.88662985462139
CN->US,570292,"TEXTILE CARPETS, WOV NO PILE, MMF, MADE UP",2219505,1169891,89.7,2.65,"2026-04,2026-05,2026-06",16.79657906786343
CN->US,630291,TOILET & KITCHEN LINEN OF COTTON FABRIC EXC TERRY,3343625,1627135,105.5,2.56,"2026-04,2026-05,2026-06",16.722324602820866
CN->US,901380,"OPTICAL DEVICES, APPLIANCES AND INSTRUMENTS, NESOI",27922954,19470533,43.4,2.24,"2026-04,2026-05,2026-06",16.69978603387124
CN->US,842123,OIL OR FUEL FILTERS FOR INTERNAL COMBUSTION ENGINE,17753962,12740484,39.4,2.28,"2026-04,2026-05,2026-06",16.5080363305743
CN->US,292249,"AMINO-ACIDS & ESTERS, 1 OXYGEN FUNCTION NESOI",15126300,11294586,33.9,2.29,"2026-04,2026-05,2026-06",16.427866864730177
CN->US,844240,"PARTS OF MACH & EQUIP F MAKE PRINT BLOCKS, ETC",135221,49692,172.1,3.17,"2026-04,2026-05,2026-06",16.24105225535404
CN->US,392059,"PLATE ETC, NON-CEL ETC, NO REIN, ACRYL POLMR NESOI",324930,142518,128.0,2.93,"2026-04,2026-05,2026-06",16.130264964649076
CN->US,851930,TURNTABLES (RECORD-DECKS),6001020,3979577,50.8,2.38,"2026-04,2026-05,2026-06",16.11469509020883
CN->US,842121,WATER FILTERING OR PURIFYING MACHINERY & APPARATUS,24807932,15565014,59.4,2.17,"2026-04,2026-05,2026-06",16.031121502919703
CN->US,281290,"HALIDES & HALIDE OXIDES OF NONMETALS, NESOI",1127242,554995,103.1,2.62,"2026-04,2026-05,2026-06",15.848149248023333
CN->US,843061,"TAMPING OR COMPACTING MACHINERY,NOT SELF-PROPELLED",579357,270294,114.3,2.75,"2026-04,2026-05,2026-06",15.838863789317417
CN->US,711890,"COIN, NESOI",3104401,1549402,100.4,2.43,"2026-04,2026-05,2026-06",15.8008522989029
CN->US,251690,"BASALT, PORPHYRY AND OTHER MNMNTL OR BLDG STONE",184661,52076,254.6,3.0,"2026-04,2026-05,2026-06",15.79840679021222
CN->US,391190,"POLYSULFIDES, POLYSULFONES & OTHER NESOI, PRIM FRM",1881498,775156,142.7,2.51,"2026-04,2026-05,2026-06",15.735548912853698
CN->US,390330,ACRYLONITRILE-BUTADIENE-STYRENE (ABS) COPOLYMERS,246941,72110,242.4,2.91,"2026-04,2026-05,2026-06",15.711791120766362
CN->US,841990,PARTS FOR MACHINERY PLANT OR LAB EQUIPMENT ETC,30669875,21725336,41.2,2.09,"2026-04,2026-05,2026-06",15.667103829484049
CN->US,846023,"CYLINDRICAL GRIND MACH, NUMERICALLY CNTRLD, NESOI",155030,24162,541.6,3.01,"2026-04,2026-05,2026-06",15.612333883135195
CN->US,200580,"SWEET CORN, PREPARED/PRESERVED NESOI, NOT FROZEN",582693,214308,171.9,2.7,"2026-04,2026-05,2026-06",15.55389997344473
CN->US,160552,"SCALLOPS, PREPARED OR PRESERVED",221047,92859,138.0,2.9,"2026-04,2026-05,2026-06",15.518228046310263
CN->US,853590,ELECT APPR F PRTCT TO ELECT CIRCT >1000 V NESOI,6390871,4937109,29.4,2.27,"2026-04,2026-05,2026-06",15.425763871348396
CN->US,290110,"ACYCLIC HYDROCARBONS, SATURATED",708459,214003,231.1,2.63,"2026-04,2026-05,2026-06",15.397952088101823
CN->US,853890,PT F ELECT APPR F ELECT CIRCT; F ELCT CONTRL NESOI,45709461,39140603,16.8,2.01,"2026-04,2026-05,2026-06",15.379490589412072
CN->US,030759,"OCTOPUS, FROZEN, DRIED, SALTED OR IN BRINE",130667,21063,520.4,3.0,"2026-04,2026-05,2026-06",15.358480496269983
CN->US,901480,"NAVIGATIONAL INSTRUMENTS AND APPLIANCES, NESOI",1141817,434880,162.6,2.51,"2026-04,2026-05,2026-06",15.214094436761512
CN->US,480431,"KRAFT PAPER NESOI, NOV 150 G/M2, UNCOAT, UNBLEACH",119842,42415,182.5,3.0,"2026-04,2026-05,2026-06",15.213986885436354
CN->US,910291,"OTH WATCH, BASE METAL, BATTERY, EXCEPT WRST WATCH",291067,111685,160.6,2.77,"2026-04,2026-05,2026-06",15.137528286891312
CN->US,440799,"NONCONIFEROUS WOOD NESOI, SAWN, SLICED ETC, OV 6MM",636227,343138,85.4,2.59,"2026-04,2026-05,2026-06",15.00606035641714
CN->US,050510,DOWN FOR STUFFING CLEANED/DISINFECT TREAT FOR PRES,5160779,1986744,159.8,2.23,"2026-04,2026-05,2026-06",14.974175134682277
CN->US,846599,MACH TOOLS FOR WORKING WOOD CORK BONE ETC NESOI,1907891,1003234,90.2,2.38,"2026-04,2026-05,2026-06",14.965142787847094
CN->US,282590,"INORGANIC BASE; METAL OXIDES, & PEROXIDES, NESOI",1869366,878227,112.9,2.38,"2026-04,2026-05,2026-06",14.896816821107615
CN->US,291613,METHACRYLIC ACID AND ITS SALTS,124944,16984,635.7,2.92,"2026-04,2026-05,2026-06",14.890917112576114
